2025-04-19 02:11:41 root         INFO     Starting GetRecords Consumer
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': 'eb695bab-efee-473d-ac98-fa973c21829b', 'customer_number': 208, 'city': 'Barcelona', 'country': 'Spain', 'credit_limit': 71532, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_4620', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 700318), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 0, 'total_different_products': 3}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086558432020661559179704532994 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': 'eb6d93db-8eb0-466e-90f0-89d9477e61ae', 'customer_number': 160, 'city': 'Singapore', 'country': 'Singapore', 'credit_limit': 40971, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '9', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126326656139556297325953249443858
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': 'eb6d93db-8eb0-466e-90f0-89d9477e61ae', 'customer_number': 160, 'city': 'Singapore', 'country': 'Singapore', 'credit_limit': 40971, 'browse_history': [{'product_code': 'S24_3432', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S18_3140', 'quantity': '9', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 721496), 'overall_product_quantity': 11, 'overall_in_shopping_cart': 11, 'total_different_products': 2}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086581401611234237134023950338 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': 'eb16fed1-02c3-4885-b33e-c8ec51a7ffb7', 'customer_number': 330, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 7190, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126327820335120586215154161549330
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': 'eb16fed1-02c3-4885-b33e-c8ec51a7ffb7', 'customer_number': 330, 'city': 'Las Vegas', 'country': 'USA', 'credit_limit': 7190, 'browse_history': [{'product_code': 'S18_1749', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 741595), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 3, 'total_different_products': 1}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086600744424348071200819249154 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '21b93f6a-96bc-455f-9140-daf9e87e9f7b', 'customer_number': 105, 'city': 'Lille', 'country': 'France', 'credit_limit': 81526, 'browse_history': [{'product_code': 'S18_3685', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49662502041677840269212126329724393286479258303347032082
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '21b93f6a-96bc-455f-9140-daf9e87e9f7b', 'customer_number': 105, 'city': 'Lille', 'country': 'France', 'credit_limit': 81526, 'browse_history': [{'product_code': 'S18_3685', 'quantity': '3', 'in_shopping_cart': False}, {'product_code': 'S12_1099', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 762757), 'overall_product_quantity': 6, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086615251534183446750915723266 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '97111ef5-f1e2-4073-8b9c-3e8bcedd94ad', 'customer_number': 325, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 70828, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126333098505249023692178242666514
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '97111ef5-f1e2-4073-8b9c-3e8bcedd94ad', 'customer_number': 325, 'city': 'Bern', 'country': 'Switzerland', 'credit_limit': 70828, 'browse_history': [{'product_code': 'S12_3148', 'quantity': '7', 'in_shopping_cart': True}, {'product_code': 'S700_1938', 'quantity': '9', 'in_shopping_cart': True}, {'product_code': 'S24_2360', 'quantity': '7', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 788408), 'overall_product_quantity': 23, 'overall_in_shopping_cart': 23, 'total_different_products': 3}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086635803273116895446885728258 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '2da22906-7bc9-4ff1-9e62-8cd044be97e6', 'customer_number': 421, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 50824, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}]} from Shard shardId-000000000001 at position 49662502041677840269212126334251820480936049647862939666
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '2da22906-7bc9-4ff1-9e62-8cd044be97e6', 'customer_number': 421, 'city': 'Charleroi', 'country': 'Belgium', 'credit_limit': 50824, 'browse_history': [{'product_code': 'S700_2834', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S18_1342', 'quantity': '4', 'in_shopping_cart': False}, {'product_code': 'S24_1937', 'quantity': '3', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 811090), 'overall_product_quantity': 15, 'overall_in_shopping_cart': 3, 'total_different_products': 3}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086653937160411114884506320898 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '628e4e91-1bc3-45fd-af08-f0722c4ae9c1', 'customer_number': 201, 'city': 'Boston', 'country': 'USA', 'credit_limit': 135117, 'browse_history': [{'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49662502041677840269212126336262264118955180095703089170
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '628e4e91-1bc3-45fd-af08-f0722c4ae9c1', 'customer_number': 201, 'city': 'Boston', 'country': 'USA', 'credit_limit': 135117, 'browse_history': [{'product_code': 'S700_2466', 'quantity': '3', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 830167), 'overall_product_quantity': 3, 'overall_in_shopping_cart': 0, 'total_different_products': 1}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086669653196066105063777501186 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': 'bffde520-41ed-4c3a-9f93-71ca54469ae5', 'customer_number': 109, 'city': 'Lille', 'country': 'France', 'credit_limit': 91992, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '9', 'in_shopping_cart': False}]} from Shard shardId-000000000001 at position 49662502041677840269212126337440966793079444777992192018
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': 'bffde520-41ed-4c3a-9f93-71ca54469ae5', 'customer_number': 109, 'city': 'Lille', 'country': 'France', 'credit_limit': 91992, 'browse_history': [{'product_code': 'S12_3990', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S18_2625', 'quantity': '9', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 849402), 'overall_product_quantity': 16, 'overall_in_shopping_cart': 0, 'total_different_products': 2}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229482431778552339086686578157540709872223387650 to Shard shardId-000000000000


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '6e0b9082-23db-43b6-96e6-957e69855156', 'customer_number': 149, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 64011, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410656936034054818257405423965437986
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '6e0b9082-23db-43b6-96e6-957e69855156', 'customer_number': 149, 'city': 'Kobenhavn', 'country': 'Denmark', 'credit_limit': 64011, 'browse_history': [{'product_code': 'S24_2011', 'quantity': '10', 'in_shopping_cart': True}, {'product_code': 'S72_3212', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 902355), 'overall_product_quantity': 14, 'overall_in_shopping_cart': 10, 'total_different_products': 2}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229504732523750869709890978018433318950814089234 to Shard shardId-000000000001


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '5362f6ef-a7a6-441e-b7f0-7153497716ae', 'customer_number': 289, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 79981, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410656939257051053350010583303323682
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '5362f6ef-a7a6-441e-b7f0-7153497716ae', 'customer_number': 289, 'city': 'Luleå', 'country': 'Sweden', 'credit_limit': 79981, 'browse_history': [{'product_code': 'S24_3969', 'quantity': '10', 'in_shopping_cart': False}, {'product_code': 'S32_3207', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3148', 'quantity': '4', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 926546), 'overall_product_quantity': 18, 'overall_in_shopping_cart': 4, 'total_different_products': 3}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229504732523750869709915156534825611534308212754 to Shard shardId-000000000001


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '320060cb-0876-4206-b5d9-abe100e51525', 'customer_number': 287, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 51705, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_1374', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_4473', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410656943969443898207840535146659874
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '320060cb-0876-4206-b5d9-abe100e51525', 'customer_number': 287, 'city': 'San Diego', 'country': 'USA', 'credit_limit': 51705, 'browse_history': [{'product_code': 'S18_1097', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S32_1374', 'quantity': '3', 'in_shopping_cart': True}, {'product_code': 'S12_4473', 'quantity': '6', 'in_shopping_cart': False}, {'product_code': 'S10_4962', 'quantity': '2', 'in_shopping_cart': False}, {'product_code': 'S24_3969', 'quantity': '5', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 957237), 'overall_product_quantity': 20, 'overall_in_shopping_cart': 12, 'total_different_products': 5}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229504732523750869709942961828676748005326454802 to Shard shardId-000000000001


2025-04-19 02:11:42 root         INFO     Read User Session {'session_id': '7937cc1c-21f0-459f-aa49-3606783c88e7', 'customer_number': 422, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 84832, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '6', 'in_shopping_cart': True}]} from Shard shardId-000000000002 at position 49662502041700141014410656945259367747736651307667161122
2025-04-19 02:11:42 root         INFO     Processed User Session {'session_id': '7937cc1c-21f0-459f-aa49-3606783c88e7', 'customer_number': 422, 'city': 'Cowes', 'country': 'UK', 'credit_limit': 84832, 'browse_history': [{'product_code': 'S24_4278', 'quantity': '9', 'in_shopping_cart': False}, {'product_code': 'S18_2870', 'quantity': '4', 'in_shopping_cart': True}, {'product_code': 'S12_3990', 'quantity': '6', 'in_shopping_cart': True}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 42, 987834), 'overall_product_quantity': 19, 'overall_in_shopping_cart': 10, 'total_different_products': 3}
2025-04-19 02:11:42 root         INFO     Produced record 49662503229504732523750869709962304641790582072121753618 to Shard shardId-000000000001


2025-04-19 02:11:43 root         INFO     Read User Session {'session_id': '90f5b423-d8fd-4c73-91b5-fc168144edea', 'customer_number': 400, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 106276, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2841', 'quantity': '7', 'in_shopping_cart': False}]} from Shard shardId-000000000002 at position 49662502041700141014410656945503570763298806607116238882
2025-04-19 02:11:43 root         INFO     Processed User Session {'session_id': '90f5b423-d8fd-4c73-91b5-fc168144edea', 'customer_number': 400, 'city': 'Bergen', 'country': 'Norway', 'credit_limit': 106276, 'browse_history': [{'product_code': 'S32_3207', 'quantity': '8', 'in_shopping_cart': True}, {'product_code': 'S18_4668', 'quantity': '8', 'in_shopping_cart': False}, {'product_code': 'S24_1046', 'quantity': '2', 'in_shopping_cart': True}, {'product_code': 'S32_3522', 'quantity': '7', 'in_shopping_cart': False}, {'product_code': 'S24_2841', 'quantity': '7', 'in_shopping_cart': False}], 'processing_timestamp': datetime.datetime(2025, 4, 19, 2, 11, 43, 13458), 'overall_product_quantity': 32, 'overall_in_shopping_cart': 10, 'total_different_products': 5}
2025-04-19 02:11:43 root         INFO     Produced record 49662503229504732523750869709978020677445572251392933906 to Shard shardId-000000000001
